0	0	-6.062078	-2.149140
0	1	2.339716	1.794592
0	2	2.324149	1.804244
0	3	2.291938	1.823623
0	4	2.241828	1.852535
0	5	2.173980	1.889941
0	6	2.091714	1.933385
0	7	2.002496	1.978760
0	8	1.917353	2.020656
0	9	1.848780	2.053271
0	10	1.808068	2.071574
0	11	1.803086	2.072333
0	12	1.836760	2.054847
0	13	1.905919	2.021330
0	14	2.000577	1.976894
0	15	2.104583	1.928916
0	16	2.198698	1.885632
0	17	2.265625	1.854255
0	18	2.294728	1.839302
0	19	2.284192	1.841802
0	20	2.240220	1.859496
0	21	2.174312	1.887751
0	22	2.099899	1.920804
0	23	2.029363	1.952973
0	24	1.972134	1.979588
0	25	1.934085	1.997466
0	26	1.917908	2.005014
0	27	1.923827	2.002068
0	28	1.950144	1.989667
0	29	1.993417	1.969832
0	30	2.048427	1.945361
0	31	2.108287	1.919574
0	32	2.165043	1.895953
0	33	2.210875	1.877650
0	34	2.239605	1.866962
0	35	2.248016	1.864900
0	36	2.236506	1.870991
0	37	2.208897	1.883369
0	38	2.171532	1.899120
0	39	2.131987	1.914811
0	40	2.097794	1.927058
0	41	2.075428	1.933039
0	42	2.069616	1.930890
0	43	2.082876	1.919960
0	44	2.115122	1.900955
0	45	2.163339	1.875950
0	46	2.221478	1.848240
0	47	2.280848	1.821978
0	48	2.331210	1.801578
0	49	2.362558	1.790932
0	50	2.367339	1.792552
0	51	2.342668	1.806833
0	52	2.291876	1.831636
0	53	2.224539	1.862464
0	54	2.154415	1.893352
0	55	2.095803	1.918279
0	56	2.059829	1.932624
0	57	2.052050	1.934184
0	58	2.071795	1.923528
0	59	2.112844	1.903754
0	60	2.165000	1.879767
0	61	2.216197	1.857277
0	62	2.254730	1.841711
0	63	2.271162	1.837266
0	64	2.259740	1.846210
0	65	2.219458	1.868457
0	66	2.154746	1.901447
0	67	2.075229	1.940455
0	68	1.993984	1.979442
0	69	1.924527	2.012313
0	70	1.877703	2.034189
0	71	1.859636	2.042304
0	72	1.871017	2.036388
0	73	1.907365	2.018558
0	74	1.960014	1.992814
0	75	2.017880	1.964178
0	76	2.069967	1.937587
0	77	2.108019	1.916785
0	78	2.128425	1.903533
0	79	2.132847	1.897358
0	80	2.127610	1.895860
0	81	2.122287	1.895493
0	82	2.127671	1.892691
0	83	2.153070	1.885224
0	84	2.202595	1.873634
0	85	2.270326	1.862491
0	86	2.335463	1.860881
0	87	2.361374	1.880979
0	88	2.305561	1.933280
0	89	2.144841	2.018487
0	90	1.902849	2.120618
0	91	1.648121	2.209687
0	92	1.456991	2.254311
0	93	1.385444	2.232063
0	94	1.475570	2.130741
0	95	1.770486	1.946943
0	96	2.301256	1.690509
0	97	3.046592	1.393736
0	98	3.954207	1.105632
0	99	5.071826	0.864597
0	100	6.606239	0.696496
0	101	8.732713	0.696496

1	0	2.339716	1.794592
1	1	2.339716	1.794592
1	2	2.324149	1.804244
1	3	2.291938	1.823623
1	4	2.241828	1.852535
1	5	2.173980	1.889941
1	6	2.091714	1.933385
1	7	2.002496	1.978760
1	8	1.917353	2.020656
1	9	1.848780	2.053271
1	10	1.808068	2.071574
1	11	1.803086	2.072333
1	12	1.836760	2.054847
1	13	1.905919	2.021330
1	14	2.000577	1.976894
